time,L1_CO2,L2_CO2,L3_CO2,L0_CO2,L1_RH,L2_RH,L3_RH,L0_RH,L1_temp,L2_temp,L3_temp,L0_temp,"Air temperature (gund, กษ)","Weather data, Wind speed (m/s)","Solar radiation (gund, W/m^2)",Plug_Basement,Cooling,Exhaust fan,Heating,IT,Lighting,Plug1,Plug2,Plug3,PV_meter1_load (kW),PV_meter2_load (kW),Control,Hot_Water,Others,ALL
2022/7/4 7:00,435.7986675,445.9919935,422.2844393,410.2919954,49.9111666,47.62816669,45.25977809,51.44633312,21.73306671,22.08975008,22.82788901,22.39739991,24.0775,1.866666645,336.4166667,0.081480873,0.197113998,0.00392555,0,0.640203005,0.00213215,0.042710995,0.037165828,0.002588417,1.045189098,1.030514266,0.200520965,0.000684833,0.209746979,3.493976957
2022/7/4 8:00,431.6133333,407.0386602,412.9511069,409.1453271,49.7018335,47.42600005,44.64066666,51.48783302,21.94220011,22.40874998,23.17066663,22.54619979,26.67666667,1.866666645,509.1666667,0.074078374,0.197232169,0.003888217,0,0.639608484,0.002125183,0.042042929,0.036879295,0.002573,1.600493958,1.588010671,0.201168083,0.000228333,0.208905196,4.597233892
2022/7/4 9:00,427.4693326,401.3119898,415.345774,408.811994,49.58333317,47.78333354,45.10555564,51.73916698,22.04559996,22.5641667,23.35477774,22.60219989,29.60166667,1.866666645,663.0833333,0.085647306,0.197810498,0.003855833,0,0.650574279,0.00212125,0.041931411,0.037092394,0.002572967,2.026939338,2.017428756,0.201407265,0.00436875,0.207850728,5.479600775
2022/7/4 10:00,424.9586671,402.3533232,415.6853283,407.9359931,49.45199987,47.66583316,44.97777812,51.81166649,22.15606661,22.70516675,23.53877781,22.67000008,31.06833333,1.866666645,802.25,0.136918087,0.197789414,0.00382915,0,0.646748273,0.002117167,0.042308912,0.036736177,0.002566167,3.423873254,3.411426667,0.200918285,0.025522583,0.20681198,8.337566116
2022/7/4 11:00,420.5813334,401.9626567,414.1546622,406.1813273,49.39333344,47.7183334,45.13711116,51.83416692,22.26206666,22.83783328,23.77244448,22.74173346,32.15833333,1.866666645,940.8333333,0.079776323,0.19713025,0.003815983,0,0.647260774,0.0021172,0.041873228,0.037648595,0.002542833,4.598933729,4.574124432,0.201134164,0.050727166,0.206572979,10.64365766
2022/7/4 12:00,419.4599983,407.0866594,415.571551,406.4773267,49.27416714,47.51783347,45.20933319,51.81500038,22.36880002,23.05733343,24.12266661,22.8252,33.70666667,1.866666645,1058.25,0.08728584,0.197511165,0.003821617,0,0.650640323,0.0020945,0.043208662,0.141990673,0.00253755,5.464113768,5.439629531,0.20116088,0.050490418,0.205854295,12.49033922
2022/7/4 13:00,425.0506654,422.8613262,429.8631065,411.5159934,49.21983377,47.45450018,45.32355565,51.78000043,22.47640003,23.26808341,24.52233331,22.92180007,32.5525,1.866666645,660.25,0.116072421,0.197243169,0.003867867,0,0.671738732,0.00247105,0.041535111,0.174063207,0.002557367,4.491863679,4.467185401,0.201437846,0.03386625,0.207890594,10.61179269
2022/7/4 14:00,435.7546652,465.7973274,448.3999954,461.714665,49.22916706,47.88866687,45.60844451,52.02183345,22.54033327,23.42275002,24.75277777,23.03979999,31.33083333,1.866666645,399,0.082460057,0.197702498,0.00381735,0,0.672886417,0.0075423,0.043353278,0.18752167,0.002557617,2.734680955,2.72012674,0.201080783,0.004403,0.206151761,7.064284426
2022/7/4 15:00,457.4946658,497.5799976,461.5288845,474.6613333,49.21283334,47.80583358,45.6473334,51.83550016,22.61700001,23.58108339,24.992,23.10493331,32.2775,1.866666645,628.5833333,0.090691389,0.197828166,0.003819483,0,0.677285659,0.00720865,0.042824295,0.214834103,0.002545083,2.962305819,3.003750787,0.20125773,0.008475666,0.206223695,7.619050525
2022/7/4 16:00,484.4813338,509.6159968,466.2879959,502.4240008,49.23500013,47.42500013,45.70977809,51.83383338,22.70873344,23.77841684,25.22199981,23.15860003,30.0875,1.866666645,416.3333333,0.084930723,0.197552665,0.003800233,0,0.671260007,0.00355615,0.041650111,0.265447325,0.0025175,2.033000113,2.019331937,0.200592749,0.008387333,0.205033095,5.737059941
2022/7/4 17:00,504.6613327,507.2493308,470.5173291,530.3680007,49.23583325,47.25866648,45.84733376,51.8058331,22.78180012,23.95933321,25.427,23.17033345,29.1375,1.866666645,378.6666667,0.07913524,0.19756408,0.00378035,0,0.67323148,0.002430717,0.041404528,0.216386645,0.002532283,2.61846203,2.598706878,0.200641331,0.004358333,0.204613797,6.843247692
2022/7/4 18:00,529.6333333,580.6733315,472.0231069,561.4226664,49.26083342,47.77349963,45.90777821,51.79083292,22.83080039,24.04333317,25.54088892,23.17433338,27.83416667,1.866666645,169.6666667,0.084924323,0.197994749,0.003795433,0,0.674720933,0.002450933,0.041942428,0.155040167,0.0025339,1.228039784,1.219294648,0.201422783,0,0.205206795,4.017366876
2022/7/4 19:00,552.1839998,608.8120019,463.3297738,579.2280006,49.37583303,48.27066677,46.17244445,51.84999935,22.79953334,23.92833305,25.41300008,23.1613334,26.76083333,1.866666645,73.41666667,0.083463723,0.197689834,0.003805717,0,0.655699792,0.002099217,0.042160928,0.12929725,0.002527517,0.296395733,0.295514929,0.201120245,0,0.205133445,2.11490833
2022/7/4 20:00,567.8946678,603.9666665,465.6266607,584.6040026,49.47916691,48.57916665,46.30888907,51.92333301,22.7497997,23.82641655,25.24999984,23.13466657,23.62666667,1.866666645,4.333333333,0.066311926,0.197392539,0.00377859,0,0.641635634,0.035671147,0.041754339,0.129408835,0.002512147,-0.044772476,-0.042467328,0.200452392,0,0.206361372,1.438039117
2022/7/4 21:00,569.149334,517.1893332,446.501329,592.097334,49.55833332,47.41700017,41.07983361,51.82016641,22.71906685,23.71966653,25.05122217,23.15953327,22.9725,1.866666645,1,0.049871513,0.196980001,0.003799283,0,0.641226996,0.0082649,0.041783645,0.040191711,0.0025292,-0.046976205,-0.047673508,0.201618415,0,0.205573045,1.297188996
2022/7/4 22:00,515.246667,460.9013269,431.2373281,568.6106689,48.9568332,45.6033329,43.47705562,51.88116684,22.69920005,23.55099998,24.67044439,23.09619989,22.2375,1.866666645,1,0.083314289,0.197261833,0.0038462,0,0.639929337,0.0020861,0.041510362,0.037270678,0.0025357,-0.047663022,-0.047379907,0.20510093,0.00011725,0.206259913,1.324189663
2022/7/4 23:00,462.238666,470.2813276,429.1022193,504.2413345,48.80416679,46.41266681,45.52488853,51.69366654,22.62153329,23.26341664,24.43522225,23.05506688,21.275,1.866666645,1,0.083810373,0.197440249,0.00380525,0,0.642696027,0.002082,0.041817629,0.037692144,0.00252475,-0.049167728,-0.048344596,0.200139682,0,0.205346662,1.319842442
2022/7/5 0:00,461.4746672,482.3373267,434.0017744,472.258668,48.93333317,47.07350016,45.50911117,51.82816669,22.51046649,23.02466666,24.15266663,22.97340008,20.915,1.866666645,1,0.080958957,0.197249667,0.003820617,0,0.64098118,0.002064233,0.041932695,0.037124195,0.002512033,-0.049225401,-0.04776788,0.199932796,0,0.205092178,1.31467527
2022/7/5 1:00,454.6793339,480.5766602,432.3919958,449.4393338,48.3561666,45.28233337,45.21633335,51.08733315,22.41560004,22.83208315,23.868222,22.88606668,20.72333333,1.866666645,1,0.079966241,0.197489664,0.003814733,0,0.640960085,0.0020759,0.042911145,0.037029978,0.00253005,-0.048816456,-0.048895099,0.200043299,0,0.205344011,1.314453551
2022/7/5 2:00,450.3000001,484.6266595,426.4213298,440.2840009,47.88683349,44.4974998,45.58977761,51.41600011,22.28139996,22.65724994,23.64633332,22.88153339,20.04833333,1.866666645,1,0.080169474,0.197256253,0.0038086,0,0.64363231,0.002082633,0.041501378,0.037167945,0.00253075,-0.049812603,-0.046834647,0.202526411,0,0.206199013,1.320227517
2022/7/5 3:00,445.2199989,479.6146603,423.8862181,436.8999996,47.52899992,44.34900002,45.17366659,50.78716653,22.07299995,22.48025002,23.36711096,22.79660002,19.1075,1.866666645,1,0.081027288,0.197136499,0.003809067,0,0.639036063,0.002087533,0.041891512,0.036738712,0.002533133,-0.049429873,-0.04780458,0.20082705,0,0.206360296,1.3142127
2022/7/5 4:00,444.3159993,470.1653268,424.5795505,429.2733323,47.33966675,44.8848333,44.90866665,50.40199995,21.82220008,22.29575002,23.18222225,22.6872665,18.79166667,1.866666645,1,0.060523611,0.197446334,0.003816167,0,0.64095086,0.005212967,0.042173629,0.037063112,0.002548017,-0.048522854,-0.047563408,0.200251897,0,0.206642094,1.300542426
2022/7/5 5:00,444.5040001,475.1546598,426.2648844,429.6773332,47.69249996,45.38499991,44.88416657,50.3401669,21.62759995,22.1626666,23.03011088,22.59393334,18.69583333,1.866666645,21.41666667,0.054019062,0.197516584,0.003828583,0,0.640921024,0.0020872,0.041842228,0.037031962,0.0025448,-0.048858399,-0.049062871,0.200385664,0,0.206403178,1.288659015
2022/7/5 6:00,449.8773338,469.2533265,429.6497725,433.5066663,48.19550031,46.13416669,44.81177745,50.441667,21.62033355,22.14100005,22.9642222,22.57546671,19.94,1.866666645,57.41666667,0.07982569,0.197632833,0.00384515,0,0.641399388,0.0020937,0.042304612,0.036999862,0.002540917,-0.0099038,-0.009982444,0.200844382,0.000116333,0.207120528,1.394837151
2022/7/5 7:00,449.7506664,476.319994,431.4044401,431.0800006,48.53299982,46.23849994,43.92000008,50.49533335,21.78780003,22.22750014,22.87144448,22.62106654,22.11833333,1.866666645,161.3333333,0.082105924,0.197477667,0.003831483,0,0.643254976,0.002089733,0.042108578,0.036663161,0.002536783,0.775348552,0.77081869,0.200214598,0.000114167,0.206477995,2.963042307
2022/7/5 8:00,449.4226655,420.8479937,432.30044,460.504,48.40500005,46.51799984,44.21155535,50.43099982,21.90500005,22.34175007,23.16122204,22.70520003,25.1975,1.866666645,281,0.08543039,0.197365669,0.003818967,0,0.641952126,0.007010533,0.068348942,0.036774795,0.0025117,1.48846936,1.479608887,0.20239598,0,0.205103162,4.418790511
2022/7/5 9:00,460.3971439,410.5599902,433.8133289,506.8499997,48.29500039,46.71500003,43.93999979,50.54200029,22.04313341,22.4641668,23.30966674,22.82226676,30.16083333,1.866666645,467.3333333,0.08134069,0.196801831,0.003796233,0,0.655251488,0.002059617,0.078639923,0.036930245,0.002510967,2.747478823,2.731451329,0.200273531,0.004262833,0.204244079,6.945041589
2022/7/5 10:00,0,0,0,0,48.20833278,47.10716691,43.6557778,53.4291666,22.13306653,22.62358329,23.49333345,23.01433335,30.505,0.472222228,575.5833333,0.082474307,0.19688725,0.0038129,0,0.669734507,0.004908766,0.043190562,0.103465174,0.00381395,3.062507231,3.029703049,0.200998115,0.004206083,0.205126078,7.610827972
2022/7/5 11:00,491.1725706,531.8834279,441.9108521,984.0640006,48.10600038,47.13583326,43.5484446,50.94219329,22.26899999,22.86250007,23.72511107,23.04926648,29.7475,0.250000004,456.5833333,0.092044322,0.196642415,0.00378,0,0.666763834,0.002057567,0.100337423,0.180554355,0.002487333,2.795854896,2.784671821,0.200363363,0.004107951,0.202891968,7.232557248
2022/7/5 12:00,532.9185189,553.515557,452.3081445,597.3051864,48.12083292,46.98216666,43.81222216,50.46016679,22.35680006,22.93908341,23.86644446,23.01926648,26.185,0.375000007,176.5,0.086469406,0.19617825,0.003793383,0,0.668306113,0.00238475,0.103537956,0.142000991,0.002468,1.08701679,1.084914392,0.20164988,0,0.202098711,3.780818622
2022/7/5 13:00,587.5931893,602.4680856,475.3384354,683.0443116,48.23666636,47.42900011,44.0928889,50.73599989,22.36753335,22.98449996,23.90244417,23.0555334,23.42583333,0.831034485,106.1666667,0.201740378,0.196247085,0.003781467,0,0.66916522,0.038136764,0.093879124,0.267309475,0.002567,0.592518839,0.596755085,0.201286999,0,0.201670463,3.065057899
2022/7/5 14:00,654.4714276,626.5914296,621.455234,768.280002,48.2823336,50.31200034,47.09799981,50.97316693,22.4132666,23.18074998,24.01511117,23.10793328,23.93666667,0.816129036,194.4166667,0.641320174,0.180235498,0.003771233,0,0.669720036,0.031559399,0.107015856,0.260681279,0.084034966,1.129657136,1.136446671,0.20007123,0.314976358,0.201291312,4.960781148
2022/7/5 15:00,679.8742867,637.8371427,637.2571426,811.6457133,48.51183341,49.75466647,47.14533291,50.85983335,22.45346666,23.33133352,24.06966662,23.23926656,25.3075,1.799999983,182.25,0.849404531,0.19688175,0.0037902,0,0.671861683,0.023708183,0.039767146,0.273320958,0.0024677,1.072163708,1.071854378,0.201897981,0,0.201686644,4.608804862
2022/7/5 16:00,688.8778952,623.720001,717.0189487,799.1178946,48.65833322,48.45166683,45.68777771,51.7151664,22.42033329,23.32625008,24.19577771,23.29800013,23.75,1.761111101,112.5833333,0.101286156,0.197371333,0.003759867,0,0.665956819,0.003393683,0.009218583,0.213596481,0.002462517,0.558864791,0.559787535,0.201545533,0,0.202144562,2.71938786
2022/7/5 17:00,678.4093341,642.9533349,616.0693337,780.4053335,48.7191666,48.28350004,45.25977832,50.90933288,22.41766666,23.35549985,24.18277793,23.24006684,24.385,1.931707301,235.3333333,0.097125473,0.19719775,0.003815083,0,0.668668693,0.005031033,0.009691799,0.200165682,0.0024795,1.306546657,1.300779494,0.202088099,0,0.202477527,4.19606679
2022/7/5 18:00,673.7093341,621.2413357,549.2604445,770.850665,48.83333357,48.93616654,45.20755581,51.16199973,22.40286657,23.31833342,24.15555557,23.22706689,23.98666667,1.471794862,91.33333333,0.082532357,0.198248917,0.003776683,0,0.673297,0.0043545,0.009744649,0.148029247,0.0024882,0.515348889,0.517105253,0.201791979,0.316613928,0.202926496,2.876258098
2022/7/5 19:00,671.5360016,587.5546658,498.6559977,719.0920021,48.96833316,48.36583347,45.48377764,51.10583377,22.34713339,23.22508326,24.07677784,23.18600009,23.23,0.985294119,31.16666667,0.093803473,0.198271667,0.003756817,0,0.655801005,0.002069317,0.009986066,0.095264005,0.002499183,0.058851328,0.064728596,0.202457297,0,0.204118313,1.591607067
2022/7/5 20:00,633.9986212,510.274484,494.6611465,719.1503451,49.37266682,50.4403335,51.1595558,51.19583392,22.30119987,23.12191672,23.89299996,23.13813329,22.35,2.245999987,2.666666667,0.084467657,0.19798375,0.003786217,0,0.644112723,0.004591717,0.009478166,0.037485661,0.0025085,-0.045172654,-0.042996859,0.204166845,0,0.20465263,1.305064353
2022/7/5 21:00,553.673333,489.7573274,431.0631058,662.0640015,50.03633339,52.33183319,49.46355538,51.39883415,22.29793335,22.96916665,23.70966669,23.10046655,20.84166667,2.587878776,1,0.088150323,0.19827617,0.003786,0,0.644870196,0.007863333,0.009486799,0.037863344,0.00249035,-0.047788851,-0.048145367,0.202683816,0,0.203915697,1.30345181
2022/7/5 22:00,501.1933322,445.0733267,436.6435515,527.5026669,53.85549997,55.67300008,48.47133327,59.53166675,22.1043332,22.57183335,23.63544437,22.75053326,17.685,2.587878776,1,0.081408424,0.198034414,0.003795917,0,0.640191867,0.029151799,0.009868899,0.037461994,0.0025306,-0.048386539,-0.045141197,0.202937197,0,0.206323661,1.318177036
2022/7/5 23:00,451.0986651,416.066659,424.4195509,415.3226612,58.81008329,58.65172231,51.42600017,62.02258351,21.67099992,22.19991667,23.2896667,22.46106676,18.24833333,2.507999983,1,0.089810406,0.198428916,0.0038357,0,0.643945355,0.007910267,0.00939375,0.037411144,0.002541533,-0.048664412,-0.048166339,0.203033464,0,0.207118846,1.30659863
2022/7/6 0:00,421.2479988,445.1879946,406.6631065,400.6719933,60.20291655,60.99019437,56.01244432,63.73583322,21.52126654,21.92900004,22.84766668,22.33133332,18.94083333,1.587878773,1,0.083099457,0.198307082,0.00382545,0,0.641378136,0.011883083,0.00957325,0.036989495,0.002536683,-0.049020928,-0.046761247,0.202972565,0.320415656,0.20703582,1.622234502
2022/7/6 1:00,408.3026639,449.237326,403.7475501,399.425326,59.84791667,61.20206659,55.35511105,64.46758331,21.58866662,21.98616674,22.82572226,22.43303325,19.34166667,1.52058823,1,0.088801174,0.198403001,0.0038146,0,0.642554158,0.008889133,0.009619716,0.037211295,0.0025433,-0.049519002,-0.052098499,0.203848396,0,0.206641562,1.300708834
2022/7/6 2:00,407.0759963,418.7479933,401.935995,402.0533268,54.60791659,58.8195152,61.76277752,60.06233354,21.82060024,22.25166669,22.57944457,22.79726655,20.28416667,2.134883712,1,0.079704107,0.198373416,0.003814783,0,0.646259671,0.003256967,0.009418249,0.036663095,0.0025339,-0.049503273,-0.048061481,0.203910699,0,0.206320643,1.292690776
2022/7/6 3:00,411.1186643,414.2079927,405.2408842,402.5959932,54.10149968,58.68783326,59.96644441,59.56766667,21.91266683,22.36816669,22.82422224,22.84286662,20.785,2.210843362,1,0.092677407,0.197875167,0.003800583,0,0.640726736,0.0020802,0.009570966,0.037002912,0.002525333,-0.049393172,-0.049608131,0.202446266,0,0.205880113,1.29558438
2022/7/6 4:00,414.3386651,409.6826604,408.0497728,402.1666606,54.34550007,58.14816668,60.47841266,59.80499983,21.96373311,22.45691676,22.96544446,22.89859999,21.2175,1.621428566,1,0.08170679,0.197900669,0.00379325,0,0.639921812,0.002068667,0.009647216,0.036774661,0.002515167,-0.047621079,-0.048339354,0.201361315,0,0.205417079,1.285146193
2022/7/6 5:00,413.0919977,408.967993,408.9742186,402.7199932,54.44316634,57.57975008,61.23827359,59.83033342,22.00053325,22.53991684,23.05788905,22.92326662,21.52666667,1.312121189,21.5,0.08309269,0.198485751,0.0037821,0,0.642315261,0.00205825,0.010021883,0.036885178,0.002498767,-0.048239739,-0.047086306,0.201474048,0,0.203815911,1.289103794
2022/7/6 6:00,413.9466635,422.2399933,410.6951065,405.2959927,55.0633333,57.5618334,62.19444997,60.02766692,22.07766663,22.66058336,23.20666663,22.96006657,23.1275,1.601724144,109.5,0.087334157,0.198375503,0.00377145,0,0.645287855,0.0102098,0.009730249,0.037388745,0.0024657,0.143125382,0.143917055,0.20188033,0,0.202342761,1.685828987
2022/7/6 7:00,417.2946643,418.438659,412.7982186,409.9639935,55.22333341,57.64908324,62.29800002,57.26158357,22.17900003,22.85741683,23.53488881,22.97639992,24.95416667,1.896363618,226.5,0.07929759,0.197358668,0.00379435,0,0.642951356,0.008943349,0.009856183,0.037346028,0.00250115,0.925619972,0.923695839,0.201404949,0.313203557,0.203902479,3.54987547
2022/7/6 8:00,432.1839987,407.8693265,422.6702165,419.2599973,54.42016644,55.92416673,57.08688899,56.46933303,22.24573336,22.88008336,23.60077767,22.92686673,27.05583333,2.250000003,250.5,0.08250834,0.164617582,0.00379065,0,0.647358268,0.008988999,0.060416579,0.036884862,0.003631767,1.283467514,1.286733808,0.196420817,0,0.204434929,3.979254115
2022/7/6 9:00,464.0039996,408.0266603,420.849773,443.549334,54.13033347,55.52033345,59.79488873,56.20000013,22.29966669,22.90700018,23.73733329,22.91140003,27.46083333,2.497999997,398.5833333,0.080800458,0.197606084,0.00380085,0,0.677105783,0.002059233,0.092347377,0.036635061,0.002501433,1.972146024,1.968717174,0.201634063,0.004272583,0.204794056,5.444420179
2022/7/6 10:00,486.9639996,422.2719936,414.1848843,479.9933336,53.96583335,55.01566652,58.17222231,55.91483329,22.38606673,23.13099995,24.23866666,22.98273335,28.57583333,2.925000008,500.75,0.092338575,0.197553833,0.003781933,0,0.692456047,0.00900455,0.088661426,0.045682644,0.002489117,2.655660276,2.641908185,0.201809898,0.316631553,0.203470646,7.151448683
2022/7/6 11:00,492.8613338,443.5306595,417.669328,506.2559977,53.90099999,54.58666666,56.76777772,55.5538336,22.46793335,23.42399986,24.2747778,23.01126645,28.59666667,2.89482758,504.4166667,0.087662707,0.198253001,0.003829867,0,0.679268359,0.002089933,0.087822043,0.083154606,0.00253445,3.043061918,3.026027802,0.202892249,0.331973825,0.20540248,7.95397324
2022/7/6 12:00,498.352,425.6653273,418.4711058,495.7080015,53.84916644,52.70999999,55.42466624,55.33616689,22.57533337,23.66216664,24.4506668,23.05026686,30.995,2.37222222,1109.916667,0.089604939,0.197759001,0.0038566,0,0.669970962,0.002106783,0.080684144,0.09824932,0.00254405,4.861937537,4.853260648,0.204924066,0.573027976,0.206932878,11.8448589
2022/7/6 13:00,472.5360004,428.3146603,421.345774,483.1706666,53.14833363,52.08216675,53.67266672,55.12466642,22.62793331,23.62249975,24.75977783,23.1162668,31.90083333,1.857142854,926.3333333,0.150070317,0.197812501,0.003870317,0,0.668762965,0.002095783,0.027643731,0.191990747,0.002526133,5.111005803,5.077530026,0.202847768,0.050757833,0.206820529,11.89373445
2022/7/6 14:00,479.2600006,461.9359923,431.3386617,502.3279998,53.02250004,52.2223331,53.47777803,54.96383301,22.71653336,23.79025001,25.07266677,23.2461334,32.20083333,1.433962262,910.9166667,0.085573373,0.197694663,0.003839083,0,0.669976724,0.011935433,0.089079393,0.222225362,0.0025313,4.885902828,4.868034995,0.202000181,0.050595667,0.206096596,11.4954856
2022/7/6 15:00,514.8293324,487.457328,452.0853288,527.5280009,52.92,51.97616684,52.7026662,54.7558334,22.81446665,23.92083346,25.35511132,23.29886676,30.7075,1.202941183,575.3333333,0.081502241,0.197804165,0.00382485,0,0.67087596,0.0050997,0.089753143,0.209605446,0.002532183,3.703544207,3.682640823,0.202090899,0.025419251,0.206144729,9.080837597
2022/7/6 16:00,555.1319997,506.2253302,484.8355518,560.3680005,52.895,51.55850016,51.49977767,54.5575002,22.90719997,24.08058331,25.55011118,23.31613348,29.77416667,0.600000007,557.25,0.082737523,0.067195583,0.003830183,0,0.669761172,0.0020634,0.088389926,0.260677213,0.0025207,3.156365812,3.141203415,0.151401085,0.012603666,0.205148246,7.843897924
2022/7/6 17:00,594.1306666,543.445329,509.4435521,597.7773331,52.87250018,51.1736667,51.38244491,54.596667,22.99613328,24.27149997,25.72022223,23.33520033,27.6575,0.242857149,303.5833333,0.08284574,0.00196575,0.003821917,0,0.675080831,0.0131093,0.038773847,0.334085441,0.002507033,1.908932598,1.899458738,0.129809971,0,0.205015229,5.295406395
2022/7/6 18:00,602.5266664,553.263997,535.031112,628.153332,52.84750009,50.87583334,51.45266658,54.55133328,23.01366673,24.37025,25.7444444,23.36160034,27.465,0.242857149,201.5,0.078072574,0.0019895,0.003782517,0,0.66999023,0.003018583,0.009564849,0.232449311,0.002526533,1.449074355,1.439836393,0.130189639,0.000233583,0.205539796,4.226267863
2022/7/6 19:00,619.1106663,559.105331,553.1608914,652.5426654,52.77083333,51.13416656,51.20200019,54.53416665,22.99386679,24.30549982,25.6725555,23.35166702,26.115,0.242857149,83.25,0.096464789,0.0019755,0.0037701,0,0.657639483,0.002392,0.009592383,0.142639762,0.0025007,0.240197305,0.240543333,0.128998203,0,0.203015079,1.729728637
2022/7/6 20:00,628.6106664,557.5746648,557.749334,667.5719983,52.77083278,51.64750026,51.01844429,54.62250026,22.96206685,24.23891685,25.54922224,23.339,23.2075,0.242857149,3.5,0.126398922,0.001987167,0.00374675,0,0.643760056,0.04510395,0.009584583,0.132031599,0.002486367,-0.044611666,-0.044884296,0.130291621,0,0.204318296,1.210213349
2022/7/6 21:00,622.2946665,532.1013299,532.5386659,669.9640002,52.67933343,49.04683337,49.27822257,54.65700002,22.9495999,24.06516659,25.25799983,23.33433326,22.03416667,0.242857149,1,0.086728422,0.0019765,0.003793233,0,0.644596412,0.01057225,0.009928183,0.078261489,0.002502533,-0.048826941,-0.047757394,0.132163886,0,0.205003345,1.078941918
2022/7/6 22:00,568.7266671,488.4253259,497.4506661,611.1480014,51.92316672,49.69333312,49.77111106,54.77883345,22.89419993,23.77674987,24.88311112,23.32593331,21.32916667,0.242857149,1,0.079452207,0.001989167,0.003807833,0,0.643659546,0.014551966,0.009876349,0.036764578,0.002497233,-0.048779755,-0.050247762,0.137205505,0,0.205037297,1.035814164
2022/7/6 23:00,484.7826673,486.2319945,458.4693331,491.3266658,52.1743331,50.59150003,49.83422237,55.29133326,22.74166665,23.50308322,24.59822215,23.15406651,20.76833333,0.242857149,1,0.082751624,0.0019695,0.003784783,0,0.639936175,0.002057267,0.009728216,0.037303011,0.0025025,-0.048234496,-0.049791632,0.132570705,0,0.205171778,1.019749431
2022/7/7 0:00,469.0026661,485.8546598,446.6595528,444.1186656,52.67933358,51.58633316,49.94333341,55.7760002,22.49346667,23.14500009,24.29877788,22.89799995,19.92333333,0.242857149,1,0.082007056,0.001969333,0.003836483,0,0.642020671,0.00208465,0.009633883,0.037003094,0.002538717,-0.047969686,-0.049749689,0.13090867,0,0.206835561,1.021118743
2022/7/7 1:00,457.5353331,484.0013261,437.7457745,427.2919973,52.58733337,51.33741644,49.81788927,55.45883312,22.30143313,22.91408321,24.0713889,22.75346663,19.11416667,0.242857149,1,0.07211659,0.001984167,0.003854467,0,0.641329458,0.0035819,0.009680549,0.037093745,0.002541933,-0.049439499,-0.049955192,0.128870936,0,0.207295297,1.008954351
2022/7/7 2:00,451.7866664,483.3626601,433.3119939,424.313333,52.61516671,52.15350008,49.67377788,54.98649975,22.32406668,22.68250004,23.84433335,22.86173332,17.97666667,0.255555562,1,0.086494974,0.001980417,0.003824567,0,0.642444965,0.002084433,0.009598416,0.036807144,0.002526917,-0.048816456,-0.048265953,0.133518469,0,0.206145763,1.028343656
2022/7/7 3:00,456.7493336,486.4813259,434.0728845,441.8706657,52.61916677,52.78833351,49.41177777,54.91249975,22.38799985,22.58000002,23.79055561,22.93466654,17.775,0.033333334,1,0.074896539,0.001992417,0.003848083,0,0.640319606,0.002093583,0.010097333,0.037201178,0.002539733,-0.048695869,-0.049277829,0.129504854,0,0.207019728,1.011539356
2022/7/7 4:00,462.7640001,488.8186596,438.5528849,450.9640001,52.64916666,53.25266665,49.23333316,54.933333,22.36726655,22.47708327,23.71088887,22.92773324,17.50333333,0.033333334,1,0.081780874,0.130825917,0.003860167,0,0.640275023,0.002104883,0.009430883,0.036631795,0.0025622,-0.050268733,-0.048585769,0.181390036,0,0.207720579,1.197727855
2022/7/7 5:00,470.2146665,487.8386594,440.9511081,446.6813342,52.75483336,52.90933312,49.16844417,54.8949999,22.29793325,22.42775019,23.54344442,22.84966655,17.47,0.133333336,23.66666667,0.077459141,0.198613667,0.003826017,0,0.641101788,0.002103717,0.009559566,0.036821861,0.002547083,-0.051909755,-0.048858399,0.197549713,0,0.206239845,1.275054244
2022/7/7 6:00,468.1599998,472.3159929,440.373331,442.5146666,52.5374999,52.36016666,48.92733345,54.69750023,22.24573333,22.38633329,23.35766658,22.7813333,20.375,0.317647064,137.25,0.081937273,0.197728415,0.0038068,0,0.639468309,0.0020805,0.009352666,0.036474362,0.002518883,0.017720933,0.01622147,0.199154564,0,0.204688778,1.411152953
2022/7/7 7:00,458.3533344,474.4866595,435.0151072,432.0453339,52.25533333,51.7644999,48.36244433,54.34166625,22.26060005,22.47616669,23.41522233,22.8174,23.44416667,0.280000006,207.4166667,0.079578624,0.197621333,0.003796967,0,0.639926648,0.002072917,0.0097984,0.036556061,0.002507617,1.056702463,1.058458823,0.200193314,0,0.204118996,3.491332163
2022/7/7 8:00,450.7093328,442.91066,427.3795507,428.0239995,51.74866649,50.28166663,47.70133311,54.00233358,22.32353327,22.70333338,23.5075556,22.8724,25.35916667,0.59565218,361.5833333,0.243493306,0.198086751,0.003799067,0,0.645877067,0.0020789,0.037227364,0.062209958,0.00250085,1.63925458,1.632171458,0.200904598,0,0.203008663,4.870612562
2022/7/7 9:00,468.9906668,497.5146624,435.6159954,457.3893328,51.50916656,51.19999987,47.64066645,53.75383306,22.47453316,23.03850008,23.70744453,22.99833334,28.41333333,0.90322581,554.25,0.100037489,0.197496749,0.00379075,0,0.658921621,0.007971433,0.082359178,0.183818913,0.002477483,2.645730227,2.636974635,0.200340518,0.004224,0.202033263,6.926176259
